state,district,block,village,lgd_code
Karnataka,Raichur,Lingasugur,Lingsugur(Rural),600434
Karnataka,Raichur,Sindhnur,Locknaikandoddi,601148
Karnataka,Raichur,Lingasugur,Lukkihal(Big),600360
Karnataka,Raichur,Lingasugur,Lukkihal(Small),600361
Karnataka,Raichur,Lingasugur,Machanur,600474
Karnataka,Raichur,Sirwar,Machnur,600983
Karnataka,Raichur,Sirwar,Madagiri,600982
Karnataka,Raichur,Arakera,Madarkal,600580
Karnataka,Raichur,Devadurga,Madarkal,600640
Karnataka,Raichur,Manvi,Madlapur,601022
Karnataka,Raichur,Raichur,Madmandoddi,600751
Karnataka,Raichur,Sindhnur,Madsirwar,601181
Karnataka,Raichur,Maski,Mahampur,601056
Karnataka,Raichur,Arakera,Mailapur,600699
Karnataka,Raichur,Lingasugur,Makapur,600382
Karnataka,Raichur,Arakera,Maladkal,600668
Karnataka,Raichur,Sindhnur,Malakapur,601217
Karnataka,Raichur,Sirwar,Malat,600953
Karnataka,Raichur,Sindhnur,Maldinni,601184
Karnataka,Raichur,Sindhnur,Maldinni Khadehola,601158
Karnataka,Raichur,Raichur,Maldoddi,600856
Karnataka,Raichur,Raichur,Maliabad,600795
Karnataka,Raichur,Arakera,Malkamdinni,600693
Karnataka,Raichur,Maski,Malkapur,600922
Karnataka,Raichur,Maski,Malladgudda,600926
Karnataka,Raichur,Raichur,Mallapur,600804
Karnataka,Raichur,Arakera,Mallapur,600700
Karnataka,Raichur,Raichur,Mallapur,600842
Karnataka,Raichur,Lingasugur,Mallapur,600479
Karnataka,Raichur,Lingasugur,Mallapur,600347
Karnataka,Raichur,Sindhnur,Mallapur,601132
Karnataka,Raichur,Arakera,Malledevergud,600708
Karnataka,Raichur,Manvi,Mallige Madugu,600991
Karnataka,Raichur,Arakera,Mallinaikandoddi,600694
Karnataka,Raichur,Raichur,Mamadadoddi,600747
Karnataka,Raichur,Raichur,Mamdapur,600821
Karnataka,Raichur,Sindhnur,Mandahosur - (D),601166
Karnataka,Raichur,Raichur,Mandalgera,600776
Karnataka,Raichur,Devadurga,Mandalgud,600561
Karnataka,Raichur,Sindhnur,Manganhal - (D),601124
Karnataka,Raichur,Raichur,Mangigaddi,600755
Karnataka,Raichur,Raichur,Manjerla,600844
Karnataka,Raichur,Devadurga,Mansagal,600619
Karnataka,Raichur,Raichur,Manslapur,600808
Karnataka,Raichur,Manvi,Manvi [R],601018
Karnataka,Raichur,Lingasugur,Maraladinne Thanda,939254
Karnataka,Raichur,Maski,Maraldinni,600506
Karnataka,Raichur,Sirwar,Marata,600957
Karnataka,Raichur,Lingasugur,Margatnal,600425
Karnataka,Raichur,Maski,Markamdinni,600923
Karnataka,Raichur,Arakera,Markamdinni,600717
Karnataka,Raichur,Lingasugur,Marli,600384
Karnataka,Raichur,Devadurga,Masarkal,600632
Karnataka,Raichur,Raichur,Masdoddi,600838
Karnataka,Raichur,Arakera,Maseedpur,600671
Karnataka,Raichur,Devadurga,Masihal,600647
Karnataka,Raichur,Maski,Maski,600520
Karnataka,Raichur,Maski,Maskihatti,601142
Karnataka,Raichur,Raichur,Matmari,600858
Karnataka,Raichur,Devadurga,Matpalli,600634
Karnataka,Raichur,Maski,Mattur,600494
Karnataka,Raichur,Maski,Matur,601087
Karnataka,Raichur,Lingasugur,Mavinbhavi,600429
Karnataka,Raichur,Sindhnur,Mavinmadu,601221
Karnataka,Raichur,Maski,Medikinhal,600525
Karnataka,Raichur,Lingasugur,Medinapur,600471
Karnataka,Raichur,Devadurga,Medinapur,600547
Karnataka,Raichur,Raichur,Meerapur,600881
Karnataka,Raichur,Raichur,Meerapur,600729
Karnataka,Raichur,Raichur,Merchathal,600824
Karnataka,Raichur,Raichur,Merched,600809
Karnataka,Raichur,Maski,Merinahal,601105
Karnataka,Raichur,Raichur,Midgaldinni,600852
Karnataka,Raichur,Lingasugur,Mincheri,600417
Karnataka,Raichur,Raichur,Mirzapur,600882
Karnataka,Raichur,Maski,Mittikellur,600496
Karnataka,Raichur,Raichur,Mittimalkapur,600796
Karnataka,Raichur,Devadurga,Miyapur,600631
Karnataka,Raichur,Raichur,Moodaldinni,600859
Karnataka,Raichur,Maski,M.Ramaldinni,600909
Karnataka,Raichur,Arakera,Mudalagund,600582
Karnataka,Raichur,Maski,Mudaldinni,600507
Karnataka,Raichur,Manvi,Muddamgaddi,601052
Karnataka,Raichur,Maski,Muddapur,601115
Karnataka,Raichur,Lingasugur,Mudgal(Rural),600367
Karnataka,Raichur,Devadurga,Mudgot,600541
Karnataka,Raichur,Arakera,Mudvaigaddi,600571
Karnataka,Raichur,Maski,Mudwal,600501
Karnataka,Raichur,Devadurga,Mukanhal,600563
Karnataka,Raichur,Sindhnur,Mukunda,601226
Karnataka,Raichur,Sindhnur,Mullur,601129
Karnataka,Raichur,Sindhnur,Mullur (U),601067
Karnataka,Raichur,Arakera,Mundargi,600564
Karnataka,Raichur,Raichur,Murhanpur,600814
Karnataka,Raichur,Manvi,Murharpur,601007
Karnataka,Raichur,Raichur,Murkidoddi,600836
Karnataka,Raichur,Sirwar,Murkigudda,600956
Karnataka,Raichur,Maski,Muslikarlkunti,600498
Karnataka,Raichur,Manvi,Mustoor,601026
Karnataka,Raichur,Arakera,Mustoor,600688
Karnataka,Raichur,Maski,Myadarnal,600523
Karnataka,Raichur,Devadurga,Mydargol,600594
Karnataka,Raichur,Arakera,Mykaldoddi,600572
Karnataka,Raichur,Raichur,Naddigaddimalkapur,600878
Karnataka,Raichur,Arakera,Nagaddinni,600722
Karnataka,Raichur,Raichur,Nagalapur,600737
Karnataka,Raichur,Lingasugur,Nagalapur,600389
Karnataka,Raichur,Maski,Nagalapur(D),600504
Karnataka,Raichur,Maski,Nagaldinni,600911
Karnataka,Raichur,Raichur,Nagandoddi,600767
Karnataka,Raichur,Devadurga,Nagargund,600609
Karnataka,Raichur,Devadurga,Nagarhal,600603
Karnataka,Raichur,Lingasugur,Nagarhal,600352
Karnataka,Raichur,Raichur,Nagarsi Camp,600756
Karnataka,Raichur,Arakera,Naglapur,600575
Karnataka,Raichur,Raichur,Naglapur,600846
Karnataka,Raichur,Arakera,Nagoli,600711
Karnataka,Raichur,Maski,Nagonagathi,601144
Karnataka,Raichur,Manvi,Nakkunda,600964
Karnataka,Raichur,Manvi,Nalgamdinni,601033
Karnataka,Raichur,Lingasugur,Nandihal,600408
Karnataka,Raichur,Maski,Nandihal,600905
Karnataka,Raichur,Manvi,Nandihal,601017
Karnataka,Raichur,Sindhnur,Nandikal - (D),601203
Karnataka,Raichur,Maski,Nanjaldinni,601106
Karnataka,Raichur,Sirwar,Narabanda,600954
Karnataka,Raichur,Maski,Naraga Benchi,600521
Karnataka,Raichur,Lingasugur,Narakaladinni,600410
Karnataka,Raichur,Manvi,Naslapur,600992
Karnataka,Raichur,Devadurga,Navilgudda,600545
Karnataka,Raichur,Sirwar,Nawalkal,600958
Karnataka,Raichur,Sindhnur,Nedigol,601090
Karnataka,Raichur,Arakera,Neelgal,600673
Karnataka,Raichur,Lingasugur,Neeralkera,600424
Karnataka,Raichur,Manvi,Neermanvi,600995
Karnataka,Raichur,Raichur,Nelhal,600822
Karnataka,Raichur,Maski,Nelkola,600889
Karnataka,Raichur,Lingasugur,Nilogal,600485
Karnataka,Raichur,Devadurga,Nilvanji,600612
Karnataka,Raichur,Devadurga,Nimbaidoddi,600616
Karnataka,Raichur,Maski,Nirlooti,600515
Karnataka,Raichur,Lingasugur,Nowli,600394
Karnataka,Raichur,Sirwar,Nugdoni,600960
Karnataka,Raichur,Arakera,Ooti,600577
Karnataka,Raichur,Sindhnur,Pagadadinni,601127
Karnataka,Raichur,Lingasugur,Pai Doddi,600457
Karnataka,Raichur,Lingasugur,Palgal Dinni,600349
Karnataka,Raichur,Arakera,Palkanmardi,600579
Karnataka,Raichur,Raichur,Palwaldoddi,600766
Karnataka,Raichur,Maski,Pamankallur,600892
Karnataka,Raichur,Arakera,Pandyan,600674
Karnataka,Raichur,Manvi,Pannur Jagir,601034
Karnataka,Raichur,Manvi,Pannuru,601011
Karnataka,Raichur,Lingasugur,Paramapur,600465
Karnataka,Raichur,Devadurga,Parapur,600557
Karnataka,Raichur,Maski,Parapura,601104
Karnataka,Raichur,Maski,Parasapur,600904
Karnataka,Raichur,Devadurga,Paratpur,600596
Karnataka,Raichur,Sirwar,Patakam Doddi,600952
Karnataka,Raichur,Raichur,Pesaldinni,600823
Karnataka,Raichur,Lingasugur,Phoolabhavi,600468
Karnataka,Raichur,Lingasugur,Piklihal,600386
Karnataka,Raichur,Arakera,Piligund,600695
Karnataka,Raichur,Arakera,Pilikal,600677
Karnataka,Raichur,Raichur,Polkamdoddi,600770
Karnataka,Raichur,Manvi,Potanhal,601045
Karnataka,Raichur,Sirwar,Potapur,600944
Karnataka,Raichur,Raichur,Potgal,600780
Karnataka,Raichur,Raichur,Puchaldinni,600853
Karnataka,Raichur,Sindhnur,Puldinni,601191
Karnataka,Raichur,Sindhnur,Puldinni,601167
Karnataka,Raichur,Sindhnur,Pulmeswardinni,601174
Karnataka,Raichur,Raichur,Purtipali,600847
Karnataka,Raichur,Maski,Putkanhal (D),601117
Karnataka,Raichur,Manvi,Rabbankal,601019
Karnataka,Raichur,Sindhnur,Ragalparvi,601165
Karnataka,Raichur,Raichur,Raghunathanhalli,600812
Karnataka,Raichur,Raichur,Raichur (Rural),600786
Karnataka,Raichur,Lingasugur,Raidurga,600455
Karnataka,Raichur,Raichur,Rajalbanda,600800
Karnataka,Raichur,Manvi,Rajalbanda,601013
Karnataka,Raichur,Manvi,Rajaldinni,601029
Karnataka,Raichur,Manvi,Rajoli,601016
Karnataka,Raichur,Raichur,Raldoddi,600752
Karnataka,Raichur,Lingasugur,Ramalooti,600452
Karnataka,Raichur,Devadurga,Ramanhal,600606
Karnataka,Raichur,Sindhnur,Ramathanhal,601160
Karnataka,Raichur,Lingasugur,Ramatnal,600376
Karnataka,Raichur,Arakera,Ramdurg,600667
Karnataka,Raichur,Raichur,Ramgaddi,600745
Karnataka,Raichur,Arakera,Rampur,600713
Karnataka,Raichur,Lingasugur,Rampur,600431
Karnataka,Raichur,Lingasugur,Rampur,600351
Karnataka,Raichur,Raichur,Rampur,600784
Karnataka,Raichur,Sindhnur,Rangadahalli,601204
Karnataka,Raichur,Raichur,Rangapur,600735
Karnataka,Raichur,Maski,Rangapur,601114
Karnataka,Raichur,Manvi,Rangdhal,601025
Karnataka,Raichur,Maski,Ratanapur,601058
Karnataka,Raichur,Arakera,Rekalmardi,600716
Karnataka,Raichur,Lingasugur,Roudala Banda,600478
Karnataka,Raichur,Lingasugur,Roudal Banda,600399
Karnataka,Raichur,Sindhnur,Roudkunda,601222
Karnataka,Raichur,Manvi,Sadapur,601006
Karnataka,Raichur,Raichur,Sagamkunta,600749
Karnataka,Raichur,Sirwar,Saidapur,600939
Karnataka,Raichur,Lingasugur,Sajjalagudda,600358
Karnataka,Raichur,Sindhnur,Salgunda,601208
Karnataka,Raichur,Devadurga,Salkyapur,600601
Karnataka,Raichur,Devadurga,Samudra,600615
Karnataka,Raichur,Maski,Sanbal,600443
Karnataka,Raichur,Manvi,Sangapur,600978
Karnataka,Raichur,Maski,Sankanhal,601059
Karnataka,Raichur,Raichur,Sanknur,600779
Karnataka,Raichur,Sirwar,Sannahosur,600979
Karnataka,Raichur,Maski,Sante-Kellur,600497
Karnataka,Raichur,Lingasugur,Sarjapur,600436
Karnataka,Raichur,Sindhnur,Sasalmari,601216
Karnataka,Raichur,Sindhnur,Sashalli,601200
Karnataka,Raichur,Devadurga,Sasvigera,600621
Karnataka,Raichur,Manvi,Seekal,601008
Karnataka,Raichur,Arakera,Shakapur,600683
Karnataka,Raichur,Sirwar,Shakapur,600970
Karnataka,Raichur,Raichur,Shakwadi,600769
Karnataka,Raichur,Maski,Shankerbandi - (D),601134
Karnataka,Raichur,Sindhnur,Shanthinagar,601215
Karnataka,Raichur,Arakera,Shavantgal,600705
Karnataka,Raichur,Devadurga,Shavantgera,600646
Karnataka,Raichur,Lingasugur,Shilahalli,600449
Karnataka,Raichur,Arakera,Shivangi,600689
Karnataka,Raichur,Sindhnur,Siddapur - (D),601198
Karnataka,Raichur,Sindhnur,Siddrampur,601220
Karnataka,Raichur,Raichur,Sidrampur,600794
Karnataka,Raichur,Sindhnur,Simth Mavina Madu,601223
Karnataka,Raichur,Sindhnur,Sindhnur (Rural),601197
Karnataka,Raichur,Sirwar,Singaddinni,600971
Karnataka,Raichur,Sindhnur,Singapur,601229
Karnataka,Raichur,Raichur,Singnodi,600777
Karnataka,Raichur,Sindhnur,Siranguddi,601146
Karnataka,Raichur,Sirwar,Sirwar,600967
Karnataka,Raichur,Sindhnur,Sivajawalgera,601151
Karnataka,Raichur,Arakera,Somanmardi,600574
Karnataka,Raichur,Sindhnur,Somlapur,601207
Karnataka,Raichur,Maski,Sompur,600527
Karnataka,Raichur,Maski,S.Ramal Dinni,600914
Karnataka,Raichur,Raichur,Srinivaspur,600731
Karnataka,Raichur,Devadurga,Sugarhal,600624
Karnataka,Raichur,Devadurga,Suladgud,600560
Karnataka,Raichur,Maski,Sultanpur,600508
Karnataka,Raichur,Raichur,Sultanpur,600813
Karnataka,Raichur,Sindhnur,Sultanpur,601154
Karnataka,Raichur,Lingasugur,Sunkal,600402
Karnataka,Raichur,Maski,Sunkanur,601095
Karnataka,Raichur,Arakera,Sunkeshwarhal,600658
Karnataka,Raichur,Manvi,Sunkeswara,601005
Karnataka,Raichur,Maski,Sunknoor,600924
Karnataka,Raichur,Arakera,Sunnadkal,600583
Karnataka,Raichur,Arakera,Sutardinni,600721
Karnataka,Raichur,Manvi,Tadkal,601042
Karnataka,Raichur,Lingasugur,Talekat,600383
Karnataka,Raichur,Maski,Talekhan,600534
Karnataka,Raichur,Raichur,Talmari,600883
Karnataka,Raichur,Raichur,Tamalghat (D),600787
Karnataka,Raichur,Manvi,Tammapur,601014
Karnataka,Raichur,Lingasugur,Tanmankal,600454
Karnataka,Raichur,Lingasugur,Tawag,600477
Karnataka,Raichur,Arakera,Teggihal,600681
Karnataka,Raichur,Maski,Teribhavi,600491
Karnataka,Raichur,Arakera,Thimmapura,939255
Karnataka,Raichur,Sindhnur,Tidgol,601089
Karnataka,Raichur,Maski,Timmapur,600512
Karnataka,Raichur,Sirwar,Timmapur,600937
Karnataka,Raichur,Sindhnur,Timmapur,601164
Karnataka,Raichur,Raichur,Timmapur. G,600726
Karnataka,Raichur,Raichur,Timmapur. H,600730
Karnataka,Raichur,Arakera,Tippaldinni,600723
Karnataka,Raichur,Sindhnur,Tippanhatti,601128
Karnataka,Raichur,Arakera,Tippapur,600662
Karnataka,Raichur,Maski,Tirthabhavi,600513
Karnataka,Raichur,Lingasugur,Todki,600392
Karnataka,Raichur,Maski,Togalgal,600894
Karnataka,Raichur,Lingasugur,Tondihal,600346
Karnataka,Raichur,Sirwar,Toppal Doddi,600936
Karnataka,Raichur,Lingasugur,Toral Benchi,600407
Karnataka,Raichur,Maski,Toran Dinni,600919
Karnataka,Raichur,Maski,Tuggal Dinni,600917
Karnataka,Raichur,Lingasugur,Tumbalgaddi,600350
Karnataka,Raichur,Raichur,Tungabhadra,600873
Karnataka,Raichur,Raichur,Tuntapur,600835
Karnataka,Raichur,Maski,Tupdoor,600896
Karnataka,Raichur,Sirwar,Tupdur. K,600988
Karnataka,Raichur,Lingasugur,Turadgi,600379
Karnataka,Raichur,Sindhnur,Turakatti - (D),601157
Karnataka,Raichur,Raichur,Turkandona,600867
Karnataka,Raichur,Sindhnur,Turvihal,601074
Karnataka,Raichur,Raichur,Udamgal,600831
Karnataka,Raichur,Manvi,Udbal,601041
Karnataka,Raichur,Sindhnur,Udbal (Jagir),601179
Karnataka,Raichur,Maski,Udbal (Umli),601098
Karnataka,Raichur,Sirwar,U. Gud-Dinni,600940
Karnataka,Raichur,Lingasugur,Ulimeshwar,600387
Karnataka,Raichur,Sindhnur,Umloti,601071
Karnataka,Raichur,Raichur,Undral Doddi,600803
Karnataka,Raichur,Lingasugur,Upanhal,600344
Karnataka,Raichur,Sindhnur,Uppal,601193
Karnataka,Raichur,Sindhnur,Uppaldoddi - (D),601121
Karnataka,Raichur,Sindhnur,Uppaldoddi (Umli),601088
Karnataka,Raichur,Lingasugur,Uppar Nandihal,600362
Karnataka,Raichur,Lingasugur,Upperi(Big),600406
Karnataka,Raichur,Lingasugur,Upperi (Small),600401
Karnataka,Raichur,Raichur,Upral,600850
Karnataka,Raichur,Manvi,Uralgaddi,601051
Karnataka,Raichur,Maski,Uskihal,600503
Karnataka,Raichur,Manvi,Utaknur,601039
Karnataka,Raichur,Lingasugur,Veerapur,600484
Karnataka,Raichur,Maski,Veerapur(D),600532
Karnataka,Raichur,Devadurga,Veergot,600536
Karnataka,Raichur,Sindhnur,Vengalapur - (D),601189
Karnataka,Raichur,Devadurga,Venglapur,600614
Karnataka,Raichur,Maski,Venkatapur,600519
Karnataka,Raichur,Sindhnur,Virapapur,601093
Karnataka,Raichur,Sindhnur,Virapur,601068
Karnataka,Raichur,Lingasugur,Vyakarnhal,600388
Karnataka,Raichur,Maski,Vyasa Nandihal,600510
Karnataka,Raichur,Raichur,Waddepalli,600753
Karnataka,Raichur,Raichur,Wadlamdoddi,600775
Karnataka,Raichur,Raichur,Wadloor,600740
Karnataka,Raichur,Raichur,Wadwati,600790
Karnataka,Raichur,Sirwar,Wadwatti,600951
Karnataka,Raichur,Devadurga,Wagadambli,600588
Karnataka,Raichur,Sindhnur,Walbellary,601178
Karnataka,Raichur,Sindhnur,Walkamdinni,601163
Karnataka,Raichur,Manvi,Walkam Dinni,601002
Karnataka,Raichur,Lingasugur,Wandali,600378
Karnataka,Raichur,Arakera,Wandli,600578
Karnataka,Raichur,Maski,Watgal,600888
Karnataka,Raichur,Lingasugur,Yalagaladinni,600420
Karnataka,Raichur,Lingasugur,Yalaghatta,600475
Karnataka,Raichur,Lingasugur,Yalgundi,600445
Karnataka,Raichur,Sirwar,Yapala Parti,600930
Karnataka,Raichur,Raichur,Yapaldinni,600763
Karnataka,Raichur,Sindhnur,Yapalparvi,601162
Karnataka,Raichur,Lingasugur,Yaradona,600467
Karnataka,Raichur,Lingasugur,Yaragudi,600446
Karnataka,Raichur,Lingasugur,Yargunti,600405
Karnataka,Raichur,Lingasugur,Yarjanti,600459
Karnataka,Raichur,Manvi,Yarmal Doddi,601028
Karnataka,Raichur,Devadurga,Yatgal,600599
Karnataka,Raichur,Maski,Yatgal,600885
Karnataka,Raichur,Maski,Yeddal Dinni,600908
Karnataka,Raichur,Sindhnur,Yeddaldoddi,601176
Karnataka,Raichur,Manvi,Yedival,601036
Karnataka,Raichur,Raichur,Yedlapur,600736
Karnataka,Raichur,Raichur,Yedlapur,600866
Karnataka,Raichur,Raichur,Yegnur,600778
Karnataka,Raichur,Arakera,Yeldoddi,600679
Karnataka,Raichur,Sindhnur,Yelekudalgi,601119
Karnataka,Raichur,Sindhnur,Yelragi,601195
Karnataka,Raichur,Lingasugur,Yerdihal(Big),600370
Karnataka,Raichur,Lingasugur,Yerdihal(Khurd),600369
Karnataka,Raichur,Maski,Yerdoddi,600530
Karnataka,Raichur,Raichur,Yergera,600843
Karnataka,Raichur,Devadurga,Yergudda,600551
Karnataka,Raichur,Raichur,Yergunta,600748
Karnataka,Raichur,Devadurga,Yerkamandoddi,600550
Karnataka,Raichur,Raichur,Yermarus,600781
Karnataka,Raichur,Arakera,Yermarus,600719
Karnataka,Raichur,Devadurga,Yermasal,600628
